00082 ; FullListExperiment ; HOR0007AlbertHouse ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 00.5000 ; 00.3333 ; 00.1370 ; 00.0000 ; 00.1370 ; 00.0000 
00083 ; FullListExperiment ; HOR0007AlbertHouse ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2500 ; 00.5000 ; 00.3333 ; 00.4000 ; 01.0000 ; 01.3333 ; 00.6940 ; 00.0000 ; 00.6940 ; 00.0000 
00084 ; FullListExperiment ; HOR0007AlbertHouse ; 00210 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2222 ; 01.0000 ; 00.3636 ; 00.9000 ; 01.0000 ; 01.3333 ; 00.5380 ; 00.0000 ; 00.5380 ; 00.0000 
00085 ; FullListExperiment ; HOR0008Aldridge_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0750 ; 00.0000 ; 00.0750 ; 00.0000 
00086 ; FullListExperiment ; HOR0008Aldridge_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 00.5000 ; 00.0000 ; 00.1410 ; 00.0000 ; 00.1410 ; 00.0000 
00087 ; FullListExperiment ; HOR0008Aldridge_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2500 ; 00.5000 ; 00.3333 ; 00.2000 ; 01.0000 ; 01.6667 ; 00.7100 ; 00.0000 ; 00.7100 ; 00.0000 
00088 ; FullListExperiment ; HOR0008Aldridge_s ; 00189 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2500 ; 00.3333 ; 00.2857 ; 00.2000 ; 01.0000 ; 01.6667 ; 00.5100 ; 00.0000 ; 00.5100 ; 00.0000 
00089 ; FullListExperiment ; HOR0009Alexander_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 00.5000 ; 00.3333 ; 00.0760 ; 00.0000 ; 00.0760 ; 00.0000 
00090 ; FullListExperiment ; HOR0009Alexander_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 00.2500 ; 00.0000 ; 00.1380 ; 00.0000 ; 00.1380 ; 00.0000 
00091 ; FullListExperiment ; HOR0009Alexander_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2222 ; 01.0000 ; 00.3636 ; 00.4500 ; 01.0000 ; 01.3333 ; 00.7580 ; 00.0000 ; 00.7580 ; 00.0000 
00092 ; FullListExperiment ; HOR0009Alexander_s ; 00212 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1429 ; 01.0000 ; 00.2500 ; 00.7000 ; 01.0000 ; 01.0000 ; 00.6580 ; 00.0000 ; 00.6580 ; 00.0000 
00093 ; FullListExperiment ; HOR0010AlltyCaethiwed ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0840 ; 00.0000 ; 00.0840 ; 00.0000 
00094 ; FullListExperiment ; HOR0010AlltyCaethiwed ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 00.5000 ; 00.0000 ; 00.1450 ; 00.0000 ; 00.1450 ; 00.0000 
00095 ; FullListExperiment ; HOR0010AlltyCaethiwed ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2727 ; 01.0000 ; 00.4286 ; 00.5500 ; 01.0000 ; 01.3333 ; 00.7750 ; 00.0000 ; 00.7750 ; 00.0000 
00096 ; FullListExperiment ; HOR0010AlltyCaethiwed ; 00240 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2308 ; 01.0000 ; 00.3750 ; 00.6500 ; 01.0000 ; 01.3333 ; 00.6850 ; 00.0000 ; 00.6850 ; 00.0000 
00097 ; FullListExperiment ; HOR0011AlstonFlowerShow ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0780 ; 00.0000 ; 00.0780 ; 00.0000 
00098 ; FullListExperiment ; HOR0011AlstonFlowerShow ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.2000 ; 01.0000 ; 00.3333 ; 01.0000 ; 00.5000 ; 00.3333 ; 00.1380 ; 00.0000 ; 00.1380 ; 00.0000 
00099 ; FullListExperiment ; HOR0011AlstonFlowerShow ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.5000 ; 00.6667 ; 00.5714 ; 00.2000 ; 01.0000 ; 01.6667 ; 00.7900 ; 00.0000 ; 00.7900 ; 00.0000 
00100 ; FullListExperiment ; HOR0011AlstonFlowerShow ; 00124 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.4000 ; 00.6667 ; 00.5000 ; 00.2500 ; 01.0000 ; 01.6667 ; 00.3790 ; 00.0000 ; 00.3790 ; 00.0000 
